pos_id;track_id;pair_id;bird_num;path;bird_id;x;y;t;dp_10m
326343;110;10;2;A;5;611733.61318;5729200.63524;46837.8;f
326344;110;10;2;A;5;611737.18197;5729200.96689;46838;f
326345;110;10;2;A;5;611740.72512;5729201.02434;46838.2;f
326346;110;10;2;A;5;611744.30021;5729201.07347;46838.4;f
326347;110;10;2;A;5;611747.89152;5729201.23423;46838.6;f
326348;110;10;2;A;5;611751.42441;5729201.74852;46838.8;f
326349;110;10;2;A;5;611754.93258;5729202.54495;46839;f
326350;110;10;2;A;5;611758.43939;5729203.4015;46839.2;f
326351;110;10;2;A;5;611761.99823;5729204.17797;46839.4;f
326352;110;10;2;A;5;611765.5747;5729205.00597;46839.6;f
326353;110;10;2;A;5;611769.05511;5729205.61837;46839.8;f
326354;110;10;2;A;5;611772.50015;5729206.13976;46840;f
326355;110;10;2;A;5;611775.95059;5729206.41772;46840.2;f
326356;110;10;2;A;5;611779.35441;5729206.52323;46840.4;f
326357;110;10;2;A;5;611782.69339;5729206.43486;46840.6;f
326358;110;10;2;A;5;611786.01851;5729206.12368;46840.8;f
326359;110;10;2;A;5;611789.29653;5729205.6701;46841;f
326360;110;10;2;A;5;611792.65555;5729205.26942;46841.2;f
326361;110;10;2;A;5;611796.0493;5729204.9808;46841.4;f
326362;110;10;2;A;5;611799.43886;5729204.88451;46841.6;f
326363;110;10;2;A;5;611802.87395;5729205.01176;46841.8;f
326364;110;10;2;A;5;611806.42542;5729205.28293;46842;f
326365;110;10;2;A;5;611809.96138;5729205.66502;46842.2;f
326366;110;10;2;A;5;611813.47439;5729206.23904;46842.4;f
326367;110;10;2;A;5;611816.98066;5729207.11662;46842.6;f
326368;110;10;2;A;5;611820.48122;5729208.24664;46842.8;t
326369;110;10;2;A;5;611823.97512;5729209.68023;46843;f
326370;110;10;2;A;5;611827.41138;5729211.44641;46843.2;f
326371;110;10;2;A;5;611830.72232;5729213.46232;46843.4;f
326372;110;10;2;A;5;611833.89377;5729215.53532;46843.6;f
326373;110;10;2;A;5;611837.0801;5729217.52751;46843.8;f
326374;110;10;2;A;5;611840.38481;5729219.57341;46844;f
326375;110;10;2;A;5;611843.72802;5729221.56909;46844.2;f
326376;110;10;2;A;5;611847.02148;5729223.53357;46844.4;f
326377;110;10;2;A;5;611850.29805;5729225.41651;46844.6;f
326378;110;10;2;A;5;611853.62737;5729227.18929;46844.8;f
326379;110;10;2;A;5;611856.92572;5729228.93134;46845;f
326380;110;10;2;A;5;611860.20733;5729230.59194;46845.2;f
326381;110;10;2;A;5;611863.53983;5729232.22348;46845.4;f
326382;110;10;2;A;5;611866.94145;5729233.85657;46845.6;f
326383;110;10;2;A;5;611870.31139;5729235.48898;46845.8;f
326384;110;10;2;A;5;611873.66085;5729237.20211;46846;f
326385;110;10;2;A;5;611876.95922;5729238.9442;46846.2;f
326386;110;10;2;A;5;611880.23699;5729240.76693;46846.4;f
326387;110;10;2;A;5;611883.51608;5729242.53873;46846.6;f
326388;110;10;2;A;5;611886.79208;5729244.44263;46846.8;f
326389;110;10;2;A;5;611890.16759;5729246.40893;46847;f
326390;110;10;2;A;5;611893.58065;5729248.37617;46847.2;f
326391;110;10;2;A;5;611896.9953;5729250.26217;46847.4;f
326392;110;10;2;A;5;611900.51147;5729252.12034;46847.6;f
326393;110;10;2;A;5;611904.16767;5729253.90049;46847.8;f
326394;110;10;2;A;5;611907.86192;5729255.65138;46848;f
326395;110;10;2;A;5;611911.65877;5729257.32339;46848.2;f
326396;110;10;2;A;5;611915.49894;5729258.72273;46848.4;f
326397;110;10;2;A;5;611919.39354;5729259.9519;46848.6;f
326398;110;10;2;A;5;611923.25692;5729261.15023;46848.8;f
326399;110;10;2;A;5;611927.00084;5729262.34591;46849;f
326400;110;10;2;A;5;611930.70381;5729263.70303;46849.2;f
326401;110;10;2;A;5;611934.35325;5729265.20032;46849.4;f
326402;110;10;2;A;5;611937.98332;5729266.72729;46849.6;f
326403;110;10;2;A;5;611941.56479;5729268.17202;46849.8;f
326404;110;10;2;A;5;611945.13003;5729269.50514;46850;f
326405;110;10;2;A;5;611948.74633;5729270.80929;46850.2;f
326406;110;10;2;A;5;611952.3848;5729271.95158;46850.4;t
326407;110;10;2;A;5;611956.07882;5729272.87264;46850.6;f
326408;110;10;2;A;5;611959.74231;5729273.73278;46850.8;f
326409;110;10;2;A;5;611963.39253;5729274.34918;46851;f
326410;110;10;2;A;5;611967.1006;5729274.63309;46851.2;f
326411;110;10;2;A;5;611970.88518;5729274.58491;46851.4;f
326412;110;10;2;A;5;611974.64367;5729274.28353;46851.6;f
326413;110;10;2;A;5;611978.38646;5729273.84045;46851.8;f
326414;110;10;2;A;5;611982.13554;5729273.12392;46852;f
326415;110;10;2;A;5;611985.98379;5729272.48156;46852.2;f
326416;110;10;2;A;5;611989.9147;5729272.0636;46852.4;f
326417;110;10;2;A;5;611993.96026;5729271.87068;46852.6;f
326418;110;10;2;A;5;611998.14452;5729271.65993;46852.8;f
326419;110;10;2;A;5;612002.31467;5729271.4999;46853;f
326420;110;10;2;A;5;612006.51944;5729271.20846;46853.2;t
326421;110;10;2;A;5;612010.79825;5729270.69614;46853.4;f
326422;110;10;2;A;5;612014.99991;5729269.9596;46853.6;f
326423;110;10;2;A;5;612019.12036;5729268.91763;46853.8;f
326424;110;10;2;A;5;612023.17758;5729267.62154;46854;f
326425;110;10;2;A;5;612027.1202;5729266.1004;46854.2;f
326426;110;10;2;A;5;612030.92758;5729264.43496;46854.4;f
326427;110;10;2;A;5;612034.50034;5729262.57188;46854.6;f
326428;110;10;2;A;5;612037.85211;5729260.48134;46854.8;f
326429;110;10;2;A;5;612041.00333;5729258.08269;46855;f
326430;110;10;2;A;5;612043.94746;5729255.67021;46855.2;f
326431;110;10;2;A;5;612046.68724;5729253.12104;46855.4;f
326432;110;10;2;A;5;612049.26965;5729250.58927;46855.6;f
326433;110;10;2;A;5;612051.71492;5729248.00353;46855.8;f
326434;110;10;2;A;5;612054.1235;5729245.38679;46856;f
326435;110;10;2;A;5;612056.48182;5729242.76881;46856.2;f
326436;110;10;2;A;5;612058.86807;5729240.31388;46856.4;f
326437;110;10;2;A;5;612061.27172;5729237.91956;46856.6;f
326438;110;10;2;A;5;612063.77438;5729235.60854;46856.8;f
326439;110;10;2;A;5;612066.41096;5729233.4929;46857;f
326440;110;10;2;A;5;612069.13401;5729231.43943;46857.2;f
326441;110;10;2;A;5;612071.97295;5729229.55081;46857.4;f
326442;110;10;2;A;5;612074.94695;5729227.80658;46857.6;f
326443;110;10;2;A;5;612078.00436;5729226.25666;46857.8;f
326444;110;10;2;A;5;612081.18;5729224.76959;46858;f
326445;110;10;2;A;5;612084.44;5729223.44658;46858.2;f
326446;110;10;2;A;5;612087.71718;5729222.1843;46858.4;f
326447;110;10;2;A;5;612091.04479;5729220.92313;46858.6;f
326448;110;10;2;A;5;612094.43973;5729219.74457;46858.8;f
326449;110;10;2;A;5;612097.80594;5729218.43325;46859;f
326450;110;10;2;A;5;612101.05581;5729216.97794;46859.2;f
326451;110;10;2;A;5;612104.22202;5729215.32846;46859.4;f
326452;110;10;2;A;5;612107.22171;5729213.53378;46859.6;f
326453;110;10;2;A;5;612110.1172;5729211.6256;46859.8;f
326454;110;10;2;A;5;612112.84894;5729209.44027;46860;f
326455;110;10;2;A;5;612115.32695;5729207.07764;46860.2;f
326456;110;10;2;A;5;612117.63346;5729204.51896;46860.4;t
326457;110;10;2;A;5;612119.60341;5729201.81138;46860.6;f
326458;110;10;2;A;5;612121.16309;5729198.90225;46860.8;f
326459;110;10;2;A;5;612122.30951;5729195.92367;46861;f
326460;110;10;2;A;5;612123.1943;5729192.85815;46861.2;f
326461;110;10;2;A;5;612123.71949;5729189.83572;46861.4;f
326462;110;10;2;A;5;612123.93022;5729186.83627;46861.6;f
326463;110;10;2;A;5;612123.86275;5729183.91189;46861.8;f
326464;110;10;2;A;5;612123.51822;5729181.01146;46862;f
326465;110;10;2;A;5;612122.99625;5729178.18817;46862.2;f
326466;110;10;2;A;5;612122.23285;5729175.47077;46862.4;f
326467;110;10;2;A;5;612121.24096;5729172.85955;46862.6;t
326468;110;10;2;A;5;612120.03935;5729170.35503;46862.8;f
326469;110;10;2;A;5;612118.6243;5729168.11911;46863;f
326470;110;10;2;A;5;612117.05032;5729165.97011;46863.2;f
326471;110;10;2;A;5;612115.28605;5729163.89811;46863.4;f
326472;110;10;2;A;5;612113.41085;5729162.0159;46863.6;f
326473;110;10;2;A;5;612111.4617;5729160.35466;46863.8;f
326474;110;10;2;A;5;612109.39172;5729158.751;46864;f
326475;110;10;2;A;5;612107.28066;5729157.30864;46864.2;f
326476;110;10;2;A;5;612105.11428;5729156.08757;46864.4;f
326477;110;10;2;A;5;612102.82168;5729155.16734;46864.6;f
326478;110;10;2;A;5;612100.4879;5729154.41777;46864.8;f
326479;110;10;2;A;5;612098.09574;5729154.02146;46865;t
326480;110;10;2;A;5;612095.67678;5729153.98851;46865.2;f
326481;110;10;2;A;5;612093.30451;5729154.12815;46865.4;f
326482;110;10;2;A;5;612090.94663;5729154.46049;46865.6;f
326483;110;10;2;A;5;612088.63596;5729154.93529;46865.8;f
326484;110;10;2;A;5;612086.43868;5729155.68609;46866;f
326485;110;10;2;A;5;612084.27144;5729156.77134;46866.2;f
326486;110;10;2;A;5;612082.2497;5729158.11251;46866.4;f
326487;110;10;2;A;5;612080.32958;5729159.67846;46866.6;f
326488;110;10;2;A;5;612078.57622;5729161.38947;46866.8;f
326489;110;10;2;A;5;612076.92323;5729163.37628;46867;f
326490;110;10;2;A;5;612075.4345;5729165.61942;46867.2;t
326491;110;10;2;A;5;612073.99888;5729168.00503;46867.4;f
326492;110;10;2;A;5;612072.6579;5729170.66627;46867.6;f
326493;110;10;2;A;5;612071.50525;5729173.3411;46867.8;f
326494;110;10;2;A;5;612070.40767;5729176.06809;46868;f
326495;110;10;2;A;5;612069.40835;5729178.90853;46868.2;f
326496;110;10;2;A;5;612068.59512;5729181.86437;46868.4;f
326497;110;10;2;A;5;612067.83562;5729184.93267;46868.6;f
326498;110;10;2;A;5;612067.22297;5729188.19647;46868.8;f
326499;110;10;2;A;5;612066.86482;5729191.60741;46869;f
326500;110;10;2;A;5;612066.68164;5729195.05259;46869.2;f
326501;110;10;2;A;5;612066.63308;5729198.66274;46869.4;f
326502;110;10;2;A;5;612066.76992;5729202.41846;46869.6;t
326503;110;10;2;A;5;612067.11339;5729206.209;46869.8;f
326504;110;10;2;A;5;612067.56343;5729210.0019;46870;f
326505;110;10;2;A;5;612068.13293;5729213.79745;46870.2;f
326506;110;10;2;A;5;612068.68773;5729217.67378;46870.4;f
326507;110;10;2;A;5;612069.32385;5729221.58208;46870.6;f
326508;110;10;2;A;5;612070.04778;5729225.49218;46870.8;f
326509;110;10;2;A;5;612070.84082;5729229.40392;46871;f
326510;110;10;2;A;5;612071.80372;5729233.31962;46871.2;f
326511;110;10;2;A;5;612072.97385;5729237.23969;46871.4;f
326512;110;10;2;A;5;612074.30092;5729241.16329;46871.6;f
326513;110;10;2;A;5;612075.81476;5729245.17219;46871.8;f
326514;110;10;2;A;5;612077.63954;5729249.05598;46872;t
326515;110;10;2;A;5;612079.71222;5729252.80385;46872.2;f
326516;110;10;2;A;5;612082.04494;5729256.44611;46872.4;f
326517;110;10;2;A;5;612084.66026;5729259.82143;46872.6;f
326518;110;10;2;A;5;612087.60601;5729263.03232;46872.8;f
326519;110;10;2;A;5;612090.95369;5729265.97876;46873;f
326520;110;10;2;A;5;612094.62269;5729268.59859;46873.2;f
326521;110;10;2;A;5;612098.5755;5729270.89096;46873.4;f
326522;110;10;2;A;5;612102.71679;5729272.61047;46873.6;t
326523;110;10;2;A;5;612107.0039;5729273.98999;46873.8;f
326524;110;10;2;A;5;612111.382;5729275.23011;46874;f
326525;110;10;2;A;5;612115.77769;5729276.52153;46874.2;f
326526;110;10;2;A;5;612120.27327;5729277.8453;46874.4;f
326527;110;10;2;A;5;612124.9055;5729279.25327;46874.6;f
326528;110;10;2;A;5;612129.52577;5729280.61002;46874.8;f
326529;110;10;2;A;5;612134.22693;5729282.01949;46875;f
326530;110;10;2;A;5;612138.9128;5729283.5399;46875.2;f
326531;110;10;2;A;5;612143.57926;5729285.09006;46875.4;f
326532;110;10;2;A;5;612148.14681;5729286.55695;46875.6;f
326533;110;10;2;A;5;612152.73133;5729287.83184;46875.8;f
326534;110;10;2;A;5;612157.38656;5729289.048;46876;f
326535;110;10;2;A;5;612162.11264;5729290.18466;46876.2;f
326536;110;10;2;A;5;612166.80575;5729291.37143;46876.4;f
326537;110;10;2;A;5;612171.53548;5729292.34603;46876.6;f
326538;110;10;2;A;5;612176.3397;5729293.06955;46876.8;f
326539;110;10;2;A;5;612181.06516;5729293.64988;46877;f
326540;110;10;2;A;5;612185.80781;5729294.03828;46877.2;f
326541;110;10;2;A;5;612190.47346;5729294.20244;46877.4;f
326542;110;10;2;A;5;612195.10476;5729294.22439;46877.6;f
326543;110;10;2;A;5;612199.69162;5729293.97196;46877.8;f
326544;110;10;2;A;5;612204.21528;5729293.4654;46878;t
326545;110;10;2;A;5;612208.6226;5729292.8148;46878.2;f
326546;110;10;2;A;5;612212.99647;5729291.97117;46878.4;f
326547;110;10;2;A;5;612217.22256;5729290.98278;46878.6;f
326548;110;10;2;A;5;612221.39673;5729289.80091;46878.8;f
326549;110;10;2;A;5;612225.42301;5729288.47428;46879;f
326550;110;10;2;A;5;612229.39551;5729287.03521;46879.2;f
326551;110;10;2;A;5;612233.32015;5729285.48381;46879.4;f
326552;110;10;2;A;5;612237.13143;5729283.65649;46879.6;f
326553;110;10;2;A;5;612240.75605;5729281.73451;46879.8;f
326554;110;10;2;A;5;612244.1754;5729279.72678;46880;f
326555;110;10;2;A;5;612247.4924;5729277.52446;46880.2;f
326556;110;10;2;A;5;612250.79363;5729275.18045;46880.4;f
326557;110;10;2;A;5;612254.04346;5729272.88612;46880.6;f
326558;110;10;2;A;5;612257.22538;5729270.53937;46880.8;f
326559;110;10;2;A;5;612260.43955;5729268.16315;46881;f
326560;110;10;2;A;5;612263.72464;5729265.70745;46881.2;f
326561;110;10;2;A;5;612266.92666;5729263.30076;46881.4;f
326562;110;10;2;A;5;612270.18938;5729261.00669;46881.6;f
326563;110;10;2;A;5;612273.43669;5729258.82362;46881.8;f
326564;110;10;2;A;5;612276.76532;5729256.67251;46882;f
326565;110;10;2;A;5;612280.13163;5729254.52213;46882.2;f
326566;110;10;2;A;5;612283.44741;5729252.37076;46882.4;f
326567;110;10;2;A;5;612286.69413;5729250.21783;46882.6;f
326568;110;10;2;A;5;612289.8736;5729247.98232;46882.8;f
326569;110;10;2;A;5;612293.08172;5729245.87936;46883;f
326570;110;10;2;A;5;612296.30726;5729243.8372;46883.2;f
326571;110;10;2;A;5;612299.62987;5729241.95932;46883.4;f
326572;110;10;2;A;5;612303.08573;5729240.30693;46883.6;f
326573;110;10;2;A;5;612306.62436;5729238.87896;46883.8;t
326574;110;10;2;A;5;612310.27575;5729237.75704;46884;f
326575;110;10;2;A;5;612314.11024;5729236.89188;46884.2;f
326576;110;10;2;A;5;612318.04255;5729236.41359;46884.4;f
326577;110;10;2;A;5;612322.08804;5729236.22074;46884.6;f
326578;110;10;2;A;5;612326.21649;5729236.25227;46884.8;f
326579;110;10;2;A;5;612330.35875;5729236.50663;46885;f
326580;110;10;2;A;5;612334.54639;5729236.98452;46885.2;f
326581;110;10;2;A;5;612338.79622;5729237.76735;46885.4;f
326582;110;10;2;A;5;612343.00909;5729238.80215;46885.6;f
326583;110;10;2;A;5;612347.19625;5729240.13989;46885.8;f
326584;110;10;2;A;5;612351.32568;5729241.81014;46886;t
326585;110;10;2;A;5;612355.37864;5729243.8125;46886.2;f
326586;110;10;2;A;5;612359.35686;5729246.06593;46886.4;f
326587;110;10;2;A;5;612363.31137;5729248.54137;46886.6;f
326588;110;10;2;A;5;612367.16385;5729251.07496;46886.8;f
326589;110;10;2;A;5;612370.98061;5729253.52672;46887;f
326590;110;10;2;A;5;612374.95265;5729255.78963;46887.2;f
326591;110;10;2;A;5;612378.98398;5729257.91231;46887.4;f
326592;110;10;2;A;5;612383.1223;5729259.76416;46887.6;f
326593;110;10;2;A;5;612387.35572;5729261.28426;46887.8;f
326594;110;10;2;A;5;612391.6621;5729262.63431;46888;f
326595;110;10;2;A;5;612395.98978;5729263.87359;46888.2;f
326596;110;10;2;A;5;612400.31814;5729265.08267;46888.4;f
326597;110;10;2;A;5;612404.54041;5729266.53252;46888.6;f
326598;110;10;2;A;5;612408.66904;5729268.23296;46888.8;f
326599;110;10;2;A;5;612412.62321;5729270.15214;46889;f
326600;110;10;2;A;5;612416.41359;5729272.37123;46889.2;f
326601;110;10;2;A;5;612420.06538;5729274.59675;46889.4;f
326602;110;10;2;A;5;612423.62658;5729276.95224;46889.6;f
326603;110;10;2;A;5;612427.06504;5729279.44637;46889.8;f
326604;110;10;2;A;5;612430.36286;5729282.04865;46890;f
326605;110;10;2;A;5;612433.6207;5729284.76134;46890.2;f
326606;110;10;2;A;5;612436.77541;5729287.583;46890.4;f
326607;110;10;2;A;5;612439.78944;5729290.51278;46890.6;f
326608;110;10;2;A;5;612442.76333;5729293.55282;46890.8;t
326609;110;10;2;A;5;612445.58394;5729296.70089;46891;f
326610;110;10;2;A;5;612448.29359;5729300.03875;46891.2;f
326611;110;10;2;A;5;612450.77989;5729303.51296;46891.4;f
326612;110;10;2;A;5;612452.98558;5729307.17328;46891.6;f
326613;110;10;2;A;5;612455.06273;5729310.97227;46891.8;f
326614;110;10;2;A;5;612457.01797;5729314.87981;46892;f
326615;110;10;2;A;5;612458.78221;5729318.89435;46892.2;f
326616;110;10;2;A;5;612460.43913;5729322.93674;46892.4;f
326617;110;10;2;A;5;612462.02515;5729327.05857;46892.6;f
326618;110;10;2;A;5;612463.59166;5729331.21005;46892.8;f
326619;110;10;2;A;5;612465.25889;5729335.36402;46893;f
326620;110;10;2;A;5;612467.06612;5729339.44005;46893.2;f
326621;110;10;2;A;5;612468.91147;5729343.48649;46893.4;f
326622;110;10;2;A;5;612470.80898;5729347.45317;46893.6;f
326623;110;10;2;A;5;612472.67566;5729351.38897;46893.8;f
326624;110;10;2;A;5;612474.57567;5729355.24449;46894;f
326625;110;10;2;A;5;612476.44301;5729359.15008;46894.2;f
326626;110;10;2;A;5;612478.24239;5729363.00336;46894.4;f
326627;110;10;2;A;5;612479.97153;5729366.90586;46894.6;f
326628;110;10;2;A;5;612481.58414;5729370.67382;46894.8;f
326629;110;10;2;A;5;612483.05814;5729374.45931;46895;f
326630;110;10;2;A;5;612484.54609;5729378.19453;46895.2;f
326631;110;10;2;A;5;612486.15584;5729381.82098;46895.4;f
326632;110;10;2;A;5;612488.0069;5729385.34159;46895.6;f
326633;110;10;2;A;5;612490.03622;5729388.75496;46895.8;t
326634;110;10;2;A;5;612492.25833;5729391.98036;46896;f
326635;110;10;2;A;5;612494.64056;5729395.06782;46896.2;f
326636;110;10;2;A;5;612497.26408;5729398.0494;46896.4;f
326637;110;10;2;A;5;612500.06584;5729400.92369;46896.6;f
326638;110;10;2;A;5;612503.00997;5729403.60879;46896.8;f
326639;110;10;2;A;5;612506.19612;5729406.15785;46897;f
326640;110;10;2;A;5;612509.61279;5729408.5199;46897.2;f
326641;110;10;2;A;5;612513.19119;5729410.6629;46897.4;f
326642;110;10;2;A;5;612516.86066;5729412.66644;46897.6;t
326643;110;10;2;A;5;612520.75629;5729414.40178;46897.8;f
326644;110;10;2;A;5;612524.7327;5729415.88614;46898;f
326645;110;10;2;A;5;612528.81288;5729417.23131;46898.2;f
326646;110;10;2;A;5;612532.93477;5729418.38511;46898.4;f
326647;110;10;2;A;5;612537.11217;5729419.31769;46898.6;f
326648;110;10;2;A;5;612541.30952;5729420.19017;46898.8;f
326649;110;10;2;A;5;612545.55901;5729420.98282;46899;f
326650;110;10;2;A;5;612549.78134;5729421.5826;46899.2;f
326651;110;10;2;A;5;612554.03834;5729422.04165;46899.4;f
326652;110;10;2;A;5;612558.37053;5729422.2291;46899.6;f
326653;110;10;2;A;5;612562.67684;5729422.1632;46899.8;f
326654;110;10;2;A;5;612566.96932;5729421.87447;46900;f
326655;110;10;2;A;5;612571.16435;5729421.44205;46900.2;f
326656;110;10;2;A;5;612575.32594;5729420.81665;46900.4;t
326657;110;10;2;A;5;612579.44244;5729419.96767;46900.6;f
326658;110;10;2;A;5;612583.44252;5729418.97463;46900.8;f
326659;110;10;2;A;5;612587.35903;5729417.78745;46901;f
326660;110;10;2;A;5;612591.16117;5729416.37518;46901.2;f
326661;110;10;2;A;5;612594.77979;5729414.7363;46901.4;f
326662;110;10;2;A;5;612598.2482;5729412.79053;46901.6;f
326663;110;10;2;A;5;612601.63062;5729410.75215;46901.8;f
326664;110;10;2;A;5;612604.79506;5729408.62777;46902;f
326665;110;10;2;A;5;612607.88677;5729406.39052;46902.2;f
326666;110;10;2;A;5;612610.9269;5729404.20298;46902.4;f
326667;110;10;2;A;5;612613.94582;5729402.12617;46902.6;f
326668;110;10;2;A;5;612616.912;5729400.15942;46902.8;f
326669;110;10;2;A;5;612620.0563;5729398.3889;46903;f
326670;110;10;2;A;5;612623.37142;5729396.84473;46903.2;f
326671;110;10;2;A;5;612626.87187;5729395.44622;46903.4;f
326672;110;10;2;A;5;612630.47291;5729394.32322;46903.6;f
326673;110;10;2;A;5;612634.08878;5729393.37239;46903.8;f
326674;110;10;2;A;5;612637.85147;5729392.61703;46904;f
326675;110;10;2;A;5;612641.71586;5729392.08648;46904.2;t
326676;110;10;2;A;5;612645.69086;5729391.94294;46904.4;f
326677;110;10;2;A;5;612649.69541;5729392.1641;46904.6;f
326678;110;10;2;A;5;612653.74287;5729392.72;46904.8;f
326679;110;10;2;A;5;612657.90226;5729393.6122;46905;f
326680;110;10;2;A;5;612662.0918;5729394.83885;46905.2;f
326681;110;10;2;A;5;612666.22539;5729396.31706;46905.4;f
326682;110;10;2;A;5;612670.28311;5729398.09709;46905.6;f
326683;110;10;2;A;5;612674.16174;5729400.28782;46905.8;f
326684;110;10;2;A;5;612677.87547;5729402.83906;46906;f
326685;110;10;2;A;5;612681.29444;5729405.6365;46906.2;t
326686;110;10;2;A;5;612684.51005;5729408.81375;46906.4;f
326687;110;10;2;A;5;612687.43217;5729412.18659;46906.6;f
326688;110;10;2;A;5;612690.10513;5729415.74615;46906.8;f
326689;110;10;2;A;5;612692.51736;5729419.44143;46907;f
326690;110;10;2;A;5;612694.60042;5729423.24062;46907.2;f
326691;110;10;2;A;5;612696.33551;5729427.1433;46907.4;f
326692;110;10;2;A;5;612697.77475;5729431.06964;46907.6;f
326693;110;10;2;A;5;612698.98785;5729434.99079;46907.8;f
326694;110;10;2;A;5;612699.89312;5729438.90515;46908;f
326695;110;10;2;A;5;612700.45114;5729442.89293;46908.2;f
326696;110;10;2;A;5;612700.76355;5729446.90526;46908.4;f
326697;110;10;2;A;5;612700.76811;5729450.91075;46908.6;t
326698;110;10;2;A;5;612700.43082;5729454.7467;46908.8;f
326699;110;10;2;A;5;612699.69912;5729458.51327;46909;f
326700;110;10;2;A;5;612698.55828;5729462.02776;46909.2;f
326701;110;10;2;A;5;612697.0588;5729465.28142;46909.4;f
326702;110;10;2;A;5;612695.17397;5729468.06102;46909.6;f
326703;110;10;2;A;5;612692.93374;5729470.43823;46909.8;f
326704;110;10;2;A;5;612690.45785;5729472.39549;46910;f
326705;110;10;2;A;5;612687.78267;5729473.98431;46910.2;f
326706;110;10;2;A;5;612684.95992;5729475.15497;46910.4;f
326707;110;10;2;A;5;612682.10946;5729475.88;46910.6;f
326708;110;10;2;A;5;612679.2671;5729476.24114;46910.8;t
326709;110;10;2;A;5;612676.38372;5729476.18661;46911;f
326710;110;10;2;A;5;612673.58842;5729475.85095;46911.2;f
326711;110;10;2;A;5;612670.93637;5729475.29598;46911.4;f
326712;110;10;2;A;5;612668.38066;5729474.35867;46911.6;f
326713;110;10;2;A;5;612665.94895;5729473.22204;46911.8;f
326714;110;10;2;A;5;612663.61122;5729471.8143;46912;f
326715;110;10;2;A;5;612661.44695;5729470.23858;46912.2;f
326716;110;10;2;A;5;612659.49606;5729468.39442;46912.4;f
326717;110;10;2;A;5;612657.75991;5729466.22127;46912.6;f
326718;110;10;2;A;5;612656.28516;5729463.88211;46912.8;t
326719;110;10;2;A;5;612655.04261;5729461.27495;46913;f
326720;110;10;2;A;5;612654.06146;5729458.50176;46913.2;f
326721;110;10;2;A;5;612653.25502;5729455.78326;46913.4;f
326722;110;10;2;A;5;612652.64175;5729452.8563;46913.6;f
326723;110;10;2;A;5;612652.23601;5729449.92419;46913.8;f
326724;110;10;2;A;5;612651.93631;5729447.02472;46914;f
326725;110;10;2;A;5;612651.65723;5729444.0447;46914.2;f
326726;110;10;2;A;5;612651.37882;5729441.0344;46914.4;f
326727;110;10;2;A;5;612650.99805;5729438.10277;46914.6;f
326728;110;10;2;A;5;612650.47843;5729435.19845;46914.8;f
326729;110;10;2;A;5;612649.87087;5729432.29199;46915;f
326730;110;10;2;A;5;612649.19422;5729429.38402;46915.2;f
326731;110;10;2;A;5;612648.39642;5729426.55444;46915.4;f
326732;110;10;2;A;5;612647.51002;5729423.75313;46915.6;f
326733;110;10;2;A;5;612646.50242;5729421.03002;46915.8;f
326734;110;10;2;A;5;612645.40624;5729418.33524;46916;f
326735;110;10;2;A;5;612644.19068;5729415.63779;46916.2;f
326736;110;10;2;A;5;612642.8854;5729413.0193;46916.4;f
326737;110;10;2;A;5;612641.51034;5729410.42956;46916.6;f
326738;110;10;2;A;5;612640.11471;5729407.9204;46916.8;f
326739;110;10;2;A;5;612638.66804;5729405.44026;46917;f
326740;110;10;2;A;5;612637.04812;5729403.11819;46917.2;f
326741;110;10;2;A;5;612635.2663;5729401.01514;46917.4;f
326742;110;10;2;A;5;612633.29102;5729399.13023;46917.6;f
326743;110;10;2;A;5;612631.25247;5729397.54736;46917.8;f
326744;110;10;2;A;5;612629.10954;5729396.13404;46918;t
326745;110;10;2;A;5;612626.8762;5729394.82997;46918.2;f
326746;110;10;2;A;5;612624.61794;5729393.79851;46918.4;f
326747;110;10;2;A;5;612622.35946;5729392.77702;46918.6;f
326748;110;10;2;A;5;612620.09812;5729391.88709;46918.8;f
326749;110;10;2;A;5;612617.83357;5729391.13865;46919;f
326750;110;10;2;A;5;612615.57003;5729390.33955;46919.2;f
326751;110;10;2;A;5;612613.3055;5729389.59112;46919.4;f
326752;110;10;2;A;5;612611.08693;5729389.0359;46919.6;f
326753;110;10;2;A;5;612608.88218;5729388.70352;46919.8;f
326754;110;10;2;A;5;612606.6204;5729388.67333;46920;f
326755;110;10;2;A;5;612604.43468;5729388.89768;46920.2;f
326756;110;10;2;A;5;612602.27984;5729389.42619;46920.4;f
326757;110;10;2;A;5;612600.17144;5729390.12763;46920.6;t
326758;110;10;2;A;5;612598.12972;5729390.9418;46920.8;f
326759;110;10;2;A;5;612596.1025;5729391.9485;46921;f
326760;110;10;2;A;5;612594.22101;5729393.18105;46921.2;f
326761;110;10;2;A;5;612592.44143;5729394.63832;46921.4;f
326762;110;10;2;A;5;612590.72596;5729396.31955;46921.6;f
326763;110;10;2;A;5;612589.07459;5729398.22476;46921.8;f
326764;110;10;2;A;5;612587.53582;5729400.43595;46922;f
326765;110;10;2;A;5;612586.08294;5729402.74002;46922.2;f
326766;110;10;2;A;5;612584.74581;5729405.20856;46922.4;f
326767;110;10;2;A;5;612583.54011;5729407.98349;46922.6;f
326768;110;10;2;A;5;612582.56571;5729411.09726;46922.8;f
326769;110;10;2;A;5;612581.7615;5729414.46774;46923;t
326770;110;10;2;A;5;612581.14254;5729417.98411;46923.2;f
